rollout/action_saturation_fraction,train/action_std_16,train/action_std_13,rollout/is_timeout_mean,train/action_std_20,rollout/episodes_fwd,train/action_std_14,train/action_std_06,rollout/recovery_left,time/iterations,train/action_std_02,rollout/episodes_left,rollout/force_onset_mean,train/action_std_17,rollout/is_fall_mean,rollout/force_requested_impulse_mean,rollout/ep_rew_mean,rollout/recovery_right,train/action_std_03,train/std_max,rollout/recovery_back,train/action_std_22,train/action_std_00,time/total_timesteps,train/action_std_12,train/action_std_18,train/action_std_19,train/action_std_23,rollout/ep_len_mean,train/action_std_11,rollout/recovery_up,train/action_std_08,time/time_elapsed,rollout/episodes_back,train/action_std_15,rollout/episodes_up,time/fps,rollout/force_direction_mean,train/action_std_01,train/action_std_04,rollout/episodes_right,train/action_std_05,train/action_std_10,train/action_std_24,train/action_std_07,train/std_min,train/action_std_21,train/action_std_09,rollout/recovery_fwd,train/policy_gradient_loss,rollout/timeouts,train/approx_kl,train/value_loss,train/n_updates,rollout/episodes_noforce,rollout/timeout_without_onset_fraction,rollout/recovery_down,rollout/recovery_noforce,train/learning_rate,train/entropy_loss,train/clip_range,train/clip_range_vf,train/std,train/clip_fraction,train/explained_variance,rollout/episodes_down,train/loss
0.0,0.1158386617898941,0.11181635409593582,0.42528735632183906,0.116330087184906,23,0.11368250846862793,0.11679724603891373,0.15151515151515152,28,0.11449616402387619,33,1.4384827586206905,0.11818980425596237,0.5747126436781609,2.080923504958506,471.1430358886719,0.08333333333333333,0.11729270964860916,0.11827538162469864,0.6923076923076923,0.11488872766494751,0.11339467018842697,3670016,0.11802379786968231,0.11362097412347794,0.11771299690008163,0.11586202681064606,717.15,0.11780258268117905,0.3333333333333333,0.11643138527870178,741,13,0.116627536714077,36,4947,2.0919540229885056,0.11781208217144012,0.11353875696659088,36,0.11489414423704147,0.1136501282453537,0.11827538162469864,0.11421030759811401,0.11181635409593582,0.11475484073162079,0.11734021455049515,0.5217391304347826,-0.002980947233027109,74,0.0035708877,0.5750337088014931,3800,22,0.0,1.0,1.0,1e-05,18.54172793775797,0.1,0.2,0.11573135852813721,0.14052734375,0.7841507792472839,11,1.4862558841705322
0.0,0.11675640195608139,0.11290676146745682,0.4574468085106383,0.11734460294246674,24,0.11466346681118011,0.11787190288305283,0.2,29,0.11547530442476273,45,1.416212765957448,0.11921925842761993,0.5425531914893617,2.0733671555874365,443.6407165527344,0.3157894736842105,0.11823339760303497,0.11928882449865341,0.8421052631578947,0.11595941334962845,0.11440661549568176,3801088,0.1190342977643013,0.11462235450744629,0.11873903125524521,0.1168525442481041,677.44,0.1187560185790062,0.4411764705882353,0.11757684499025345,768,19,0.11768931150436401,34,4944,2.143617021276596,0.11883971840143204,0.11450990289449692,38,0.11589919030666351,0.11458437144756317,0.11928882449865341,0.11516310274600983,0.11290676146745682,0.11567030847072601,0.1183166652917862,0.375,-0.0028507945754427054,86,0.003478292,0.5828148975037039,3810,16,0.0,0.9166666666666666,0.875,1e-05,18.325308153033255,0.1,0.2,0.11673519015312195,0.136785888671875,0.7904918789863586,12,1.4095745086669922
0.0,0.1176205649971962,0.11383528262376785,0.4602272727272727,0.11836124956607819,23,0.11569905281066895,0.1188339963555336,0.2571428571428571,30,0.11651625484228134,35,1.4296363636363647,0.12031862139701843,0.5397727272727273,2.0673782852721785,496.7177429199219,0.2727272727272727,0.11935494095087051,0.12031862139701843,0.6818181818181818,0.1169806495308876,0.11536135524511337,3932160,0.12011443823575974,0.1156025156378746,0.11975488811731339,0.11780957877635956,759.2,0.11984505504369736,0.41379310344827586,0.118538998067379,795,22,0.11885108053684235,29,4942,2.1420454545454546,0.11984045803546906,0.11552407592535019,44,0.11687683314085007,0.11552134156227112,0.12027164548635483,0.11618068814277649,0.11383528262376785,0.11669723689556122,0.11924583464860916,0.43478260869565216,-0.0030535662963302457,81,0.0034720434,0.6029392604948953,3820,13,0.0,1.0,1.0,1e-05,18.109980118274688,0.1,0.2,0.11774227023124695,0.13695220947265624,0.7966064214706421,10,1.5611062049865723
0.0,0.11858125030994415,0.11469583958387375,0.5182926829268293,0.11939205974340439,31,0.11659377813339233,0.11995728313922882,0.3333333333333333,31,0.1175014078617096,30,1.4525487804878061,0.12128885835409164,0.4817073170731707,2.029414682246289,530.2653198242188,0.20689655172413793,0.1203789934515953,0.12128885835409164,0.8333333333333334,0.11795668303966522,0.11634556204080582,4063232,0.12119779735803604,0.11659706383943558,0.12073241174221039,0.11879240721464157,808.28,0.12089598923921585,0.36363636363636365,0.11949734389781952,822,18,0.11988217383623123,22,4941,1.920731707317073,0.1209467276930809,0.11660993844270706,29,0.11785376816987991,0.11645890772342682,0.12127082049846649,0.11722659319639206,0.11469583958387375,0.11769618839025497,0.12029395252466202,0.45161290322580644,-0.00310439699815106,85,0.0033974922,0.5460327102569863,3830,18,0.0,0.9375,0.9444444444444444,1e-05,17.897030791640283,0.1,0.2,0.11874574422836304,0.133685302734375,0.8078473210334778,16,1.5188848972320557
0.0,0.11956841498613358,0.11577504873275757,0.4602272727272727,0.12041798233985901,30,0.11774168163537979,0.12087639421224594,0.21875,32,0.11849389225244522,32,1.4251704545454553,0.12229328602552414,0.5397727272727273,2.0430413484902257,498.6134033203125,0.22727272727272727,0.12143631279468536,0.1223326176404953,0.75,0.11903074383735657,0.1173342764377594,4194304,0.12228444963693619,0.11756709218025208,0.12186054140329361,0.11974931508302689,760.98,0.12189210206270218,0.44,0.12061264365911484,849,20,0.12089598923921585,25,4939,2.028409090909091,0.12205958366394043,0.11768053472042084,44,0.11892922967672348,0.11747191846370697,0.1223326176404953,0.11813480406999588,0.11577504873275757,0.1186319887638092,0.12128107994794846,0.43333333333333335,-0.0030770319199291407,81,0.003430707,0.48102601191494615,3840,14,0.0,1.0,1.0,1e-05,17.68327910900116,0.1,0.2,0.11977407336235046,0.13175277709960936,0.7938086986541748,11,1.4411386251449585
0.0,0.1205071285367012,0.11687209457159042,0.5029585798816568,0.12151062488555908,13,0.11870443820953369,0.12205730378627777,0.2,33,0.11959803849458694,45,1.4151952662721905,0.12334219366312027,0.4970414201183432,1.934674456892625,492.9903259277344,0.3103448275862069,0.12258461117744446,0.12334219366312027,0.6842105263157895,0.11994344741106033,0.11831207573413849,4325376,0.1233217790722847,0.11856544762849808,0.1229894831776619,0.12078740447759628,746.84,0.12293478101491928,0.37037037037037035,0.12158887833356857,875,19,0.1219196543097496,27,4937,2.0828402366863905,0.1230916902422905,0.11871930211782455,29,0.1199413314461708,0.11856192350387573,0.12328803539276123,0.1192571222782135,0.11687209457159042,0.11969006061553955,0.12234403192996979,0.6153846153846154,-0.0027762159126723416,85,0.003479308,0.5822627210989595,3850,22,0.0,1.0,1.0,1e-05,17.466711539030076,0.1,0.2,0.12081731855869293,0.13596267700195314,0.7789233922958374,14,1.5168285369873047
0.0,0.12156438082456589,0.11794912070035934,0.5185185185185185,0.12250181287527084,32,0.11971729248762131,0.12318646162748337,0.19047619047619047,34,0.12063771486282349,42,1.4264973544973554,0.12438028305768967,0.48148148148148145,2.0351850009200034,492.95953369140625,0.38461538461538464,0.12364029139280319,0.1244821548461914,0.9166666666666666,0.12101160734891891,0.1195027232170105,4456448,0.12433832883834839,0.11950992792844772,0.12400036305189133,0.12182888388633728,747.15,0.12403305619955063,0.4864864864864865,0.1225779801607132,903,12,0.12312276661396027,37,4935,2.0211640211640214,0.12421263754367828,0.11971135437488556,39,0.1209510862827301,0.1196349486708641,0.1244821548461914,0.12020639330148697,0.11794912070035934,0.12077530473470688,0.1234365925192833,0.625,-0.0029389237541181503,98,0.0034459173,0.45994247393682597,3860,19,0.0,0.875,1.0,1e-05,17.249071277678013,0.1,0.2,0.1218765452504158,0.13318252563476562,0.7920337915420532,8,1.2432730197906494
0.0,0.12251101434230804,0.11900569498538971,0.41714285714285715,0.12355834245681763,27,0.1208290159702301,0.12432708591222763,0.12244897959183673,35,0.12163816392421722,49,1.4457714285714296,0.12532073259353638,0.5828571428571429,2.1160712207873367,460.4173583984375,0.2647058823529412,0.12454069405794144,0.12563355267047882,0.75,0.12200368940830231,0.12046118825674057,4587520,0.12537087500095367,0.1205591931939125,0.1249937117099762,0.12287702411413193,701.99,0.125099316239357,0.41379310344827586,0.12367508560419083,929,12,0.12419918924570084,29,4933,2.08,0.12531737983226776,0.1207624152302742,34,0.12194976955652237,0.12056732922792435,0.12563355267047882,0.12119251489639282,0.11900569498538971,0.12183468788862228,0.12448358535766602,0.5555555555555556,-0.002892312459061941,73,0.003444055,0.5460177831351757,3870,14,0.0,0.9,0.9285714285714286,1e-05,17.03463894724846,0.1,0.2,0.12290845811367035,0.134283447265625,0.8042966723442078,10,1.2584645748138428
0.0,0.123588927090168,0.12009493261575699,0.46994535519125685,0.12452775239944458,26,0.12187803536653519,0.12545157968997955,0.2608695652173913,36,0.12257365137338638,46,1.425792349726777,0.1263963133096695,0.5300546448087432,2.0535258325059065,467.2635498046875,0.24242424242424243,0.1256236433982849,0.12678544223308563,0.7272727272727273,0.1230384036898613,0.12162183970212936,4718592,0.12634311616420746,0.1216154620051384,0.12600411474704742,0.12394124269485474,717.55,0.12619854509830475,0.3888888888888889,0.12466446310281754,956,11,0.12526465952396393,36,4931,2.0491803278688523,0.1264672428369522,0.12175590544939041,33,0.12300851941108704,0.12169119715690613,0.12678544223308563,0.12228380143642426,0.12009493261575699,0.12285437434911728,0.12556013464927673,0.5,-0.0029353926298426813,86,0.0034265043,0.5835147487232462,3880,21,0.0,1.0,1.0,1e-05,16.821476516127586,0.1,0.2,0.12396932393312454,0.1328399658203125,0.8033213019371033,10,1.4968700408935547
0.0,0.12459929287433624,0.12119277566671371,0.46511627906976744,0.1255238950252533,26,0.12291121482849121,0.12663140892982483,0.3055555555555556,37,0.12363249063491821,36,1.4333837209302338,0.12761425971984863,0.5348837209302325,2.1445092025623538,498.1526184082031,0.23333333333333334,0.1267431080341339,0.12786023318767548,0.8333333333333334,0.12399199604988098,0.12265925854444504,4849664,0.1275140941143036,0.12265896052122116,0.12712211906909943,0.12495575100183487,765.7,0.1273164302110672,0.4418604651162791,0.12568587064743042,983,18,0.12638436257839203,43,4929,2.145348837209302,0.1274162083864212,0.12284767627716064,30,0.1240345761179924,0.12275837361812592,0.12786023318767548,0.12333757430315018,0.12119277566671371,0.12389489263296127,0.1267484873533249,0.34615384615384615,-0.00298170034566283,80,0.0034176547,0.5255132221616805,3890,13,0.0,1.0,1.0,1e-05,16.60672916918993,0.1,0.2,0.1250414103269577,0.13311614990234374,0.8144725561141968,6,1.3233211040496826
0.0,0.1256864070892334,0.12225255370140076,0.5060975609756098,0.12657545506954193,24,0.12402590364217758,0.12766985595226288,0.29411764705882354,38,0.12462271004915237,34,1.4331463414634156,0.12871873378753662,0.49390243902439024,1.9066188383377556,504.7842102050781,0.3,0.12778569757938385,0.12887826561927795,0.46153846153846156,0.12502077221870422,0.12365417927503586,4980736,0.1285453736782074,0.12369336932897568,0.12812107801437378,0.12604312598705292,769.4,0.12832783162593842,0.4827586206896552,0.1267910599708557,1010,13,0.12743954360485077,29,4928,1.8719512195121952,0.12837204337120056,0.12381283193826675,30,0.12510783970355988,0.1237381175160408,0.12887826561927795,0.12433947622776031,0.12225255370140076,0.12492626160383224,0.12787047028541565,0.4166666666666667,-0.0029441312128255957,83,0.0033841103,0.558846383402124,3900,25,0.0,1.0,1.0,1e-05,16.39618436098099,0.1,0.2,0.12608075141906738,0.13397369384765626,0.7796598076820374,9,1.612093210220337
0.0,0.12661555409431458,0.12332557141780853,0.45685279187817257,0.1277780532836914,22,0.12512941658496857,0.1288159042596817,0.2619047619047619,39,0.1257367879152298,42,1.4416649746192904,0.12988850474357605,0.5431472081218274,1.9977728457131076,475.82489013671875,0.17777777777777778,0.12890800833702087,0.13011635839939117,0.8181818181818182,0.12605129182338715,0.12469808012247086,5111808,0.12961967289447784,0.12482120096683502,0.12917964160442352,0.1271141767501831,725.5,0.1294293850660324,0.36363636363636365,0.12790349125862122,1037,11,0.12848934531211853,33,4926,2.1928934010152283,0.12959115207195282,0.12499317526817322,45,0.12616753578186035,0.12487602978944778,0.13011635839939117,0.12545467913150787,0.12332557141780853,0.12598134577274323,0.1289706975221634,0.5,-0.002819209239714837,90,0.0033632051,0.4708263745997101,3910,25,0.0,0.7894736842105263,0.96,1e-05,16.182940682768823,0.1,0.2,0.12718619406223297,0.12823944091796874,0.802680492401123,19,1.2987855672836304
0.0,0.12770144641399384,0.12439827620983124,0.42771084337349397,0.12893454730510712,23,0.12615247070789337,0.12995801866054535,0.2553191489361702,40,0.1268097311258316,47,1.4469397590361457,0.13120223581790924,0.572289156626506,2.169920943462341,464.5264892578125,0.3333333333333333,0.1301000714302063,0.1312216818332672,0.8,0.12726923823356628,0.12581698596477509,5242880,0.13077940046787262,0.12584884464740753,0.13033254444599152,0.12831473350524902,709.3,0.13053493201732635,0.2,0.1290530264377594,1064,15,0.1296183168888092,25,4925,2.2590361445783134,0.130809023976326,0.12598153948783875,36,0.12712335586547852,0.12595447897911072,0.1312216818332672,0.1264466792345047,0.12439827620983124,0.12708045542240143,0.13012874126434326,0.43478260869565216,-0.003036508811692329,71,0.0035020304,0.5424757071072236,3920,7,0.0,1.0,1.0,1e-05,15.964475017040968,0.1,0.2,0.12830281257629395,0.13331375122070313,0.8101857900619507,13,1.3036620616912842
0.0,0.12882012128829956,0.1255149394273758,0.4943820224719101,0.13003014028072357,26,0.12729157507419586,0.13112373650074005,0.2894736842105263,41,0.1278686225414276,38,1.4319101123595517,0.13236050307750702,0.5056179775280899,2.000049865502239,511.7603759765625,0.2857142857142857,0.13119108974933624,0.13236050307750702,0.7619047619047619,0.12834671139717102,0.12696680426597595,5373952,0.13204196095466614,0.12696601450443268,0.13139283657073975,0.12941929697990417,779.91,0.13166223466396332,0.4444444444444444,0.1302555948495865,1091,21,0.13078507781028748,36,4923,2.0,0.13189399242401123,0.12708839774131775,28,0.12810266017913818,0.12701790034770966,0.13234102725982666,0.12751510739326477,0.1255149394273758,0.12824423611164093,0.13133740425109863,0.34615384615384615,-0.0025645360437920317,88,0.0032481826,0.55970140658319,3930,19,0.0,0.9,1.0,1e-05,15.746716760843992,0.1,0.2,0.129423126578331,0.12043914794921876,0.7847192883491516,10,1.346595287322998
0.0,0.12999403476715088,0.12660978734493256,0.43820224719101125,0.13122673332691193,19,0.12843480706214905,0.1322382092475891,0.1951219512195122,42,0.1288684904575348,41,1.4488764044943832,0.1335696578025818,0.5617977528089888,2.05002548333465,469.490478515625,0.21212121212121213,0.13229937851428986,0.1335696578025818,0.6666666666666666,0.12950900197029114,0.12796853482723236,5505024,0.1332251876592636,0.1280546337366104,0.13252831995487213,0.1306057870388031,716.5,0.13265898823738098,0.30303030303030304,0.1314607411623001,1118,18,0.1318873167037964,33,4922,2.1741573033707864,0.13312341272830963,0.1283339560031891,33,0.12929749488830566,0.12813207507133484,0.13351726531982422,0.1286388486623764,0.12660978734493256,0.12939301133155823,0.13251706957817078,0.47368421052631576,-0.0030184683186234907,78,0.0034866915,0.5226548808626831,3940,19,0.0,1.0,0.8947368421052632,1e-05,15.52829073369503,0.1,0.2,0.13056370615959167,0.135784912109375,0.811714768409729,15,1.1176486015319824
0.0,0.13113521039485931,0.1276591569185257,0.519774011299435,0.13227064907550812,20,0.12952253222465515,0.13343662023544312,0.3157894736842105,43,0.12994277477264404,38,1.4318870056497186,0.13470584154129028,0.480225988700565,2.0442994559433423,483.42706298828125,0.22857142857142856,0.13345719873905182,0.13470584154129028,0.8333333333333334,0.13053852319717407,0.12910395860671997,5636096,0.13433519005775452,0.1290900558233261,0.133744478225708,0.13168685138225555,739.73,0.13378788530826569,0.5172413793103449,0.1325790286064148,1145,24,0.13315600156784058,29,4920,2.146892655367232,0.13429425656795502,0.12946546077728271,35,0.1303481161594391,0.1291356086730957,0.13448035717010498,0.12978598475456238,0.1276591569185257,0.13058386743068695,0.13375236093997955,0.45,-0.00290981916259625,92,0.0033837755,0.5668655385496095,3950,16,0.0,0.9333333333333333,0.875,1e-05,15.313018801808358,0.1,0.2,0.13167990744113922,0.13035049438476562,0.7973791360855103,15,1.3381233215332031
0.0,0.13227777183055878,0.12862244248390198,0.47368421052631576,0.13340261578559875,25,0.13070182502269745,0.13461700081825256,0.2413793103448276,44,0.13101378083229065,29,1.4284473684210537,0.13582240045070648,0.5263157894736842,2.0099881868105647,525.1674194335938,0.14705882352941177,0.13465119898319244,0.13582240045070648,0.8235294117647058,0.13169589638710022,0.13027730584144592,5767168,0.13551297783851624,0.13017627596855164,0.13497592508792877,0.13278299570083618,803.33,0.13481125235557556,0.55,0.13364900648593903,1172,17,0.1342453807592392,20,4920,1.986842105263158,0.13532164692878723,0.13052412867546082,34,0.1314537227153778,0.1302080601453781,0.13555371761322021,0.13091310858726501,0.12862244248390198,0.13190965354442596,0.13486343622207642,0.44,-0.002949843779242656,72,0.0034340746,0.5439574903110043,3960,15,0.0,0.8333333333333334,0.9333333333333333,1e-05,15.10068222284317,0.1,0.2,0.13279934227466583,0.1324371337890625,0.7899258136749268,12,1.3512914180755615
0.0,0.133346289396286,0.12975499033927917,0.4292929292929293,0.13456155359745026,38,0.1318996101617813,0.13578617572784424,0.15151515151515152,45,0.13200601935386658,33,1.4353535353535365,0.1369834542274475,0.5707070707070707,2.038097301069615,450.0722351074219,0.1794871794871795,0.13577790558338165,0.1369834542274475,0.7692307692307693,0.13279011845588684,0.1314767599105835,5898240,0.13666704297065735,0.13117441534996033,0.13615527749061584,0.13393504917621613,698.86,0.13607527315616608,0.3333333333333333,0.1347992718219757,1199,13,0.1355249434709549,36,4917,2.1262626262626263,0.13643087446689606,0.1315261423587799,39,0.1325717568397522,0.1313580423593521,0.13675259053707123,0.13198797404766083,0.12975499033927917,0.13301096856594086,0.1358967274427414,0.34210526315789475,-0.002841422050005349,85,0.0034005311,0.5265816757921129,3970,19,0.0,1.0,0.9473684210526315,1e-05,14.888889367878438,0.1,0.2,0.13392996788024902,0.1323699951171875,0.770287275314331,20,1.1966655254364014
0.0,0.1345529556274414,0.13085025548934937,0.40606060606060607,0.13562168180942535,25,0.13314828276634216,0.13684692978858948,0.32432432432432434,46,0.1331520676612854,37,1.4387636363636374,0.13820302486419678,0.593939393939394,2.08457782856781,442.6130065917969,0.13157894736842105,0.13703854382038116,0.13820302486419678,0.8181818181818182,0.13387639820575714,0.1325906217098236,6029312,0.13785409927368164,0.13235121965408325,0.1372978687286377,0.13517862558364868,681.94,0.13721831142902374,0.30303030303030304,0.1359196901321411,1226,11,0.13653512299060822,33,4916,2.206060606060606,0.13767458498477936,0.13263963162899017,38,0.1337997317314148,0.1324995458126068,0.13795487582683563,0.13312768936157227,0.13085025548934937,0.1341826319694519,0.13711127638816833,0.4,-0.0030027759925360443,67,0.0034095398,0.5835379253141582,3980,12,0.0,1.0,1.0,1e-05,14.674815737456083,0.1,0.2,0.13508902490139008,0.12945632934570311,0.7925707697868347,9,1.3055286407470703
0.0,0.13573452830314636,0.13197702169418335,0.5080213903743316,0.13680975139141083,20,0.13418692350387573,0.1379537433385849,0.2558139534883721,47,0.13419082760810852,43,1.4345347593582902,0.13943177461624146,0.4919786096256685,1.9705388914813529,502.6167907714844,0.35135135135135137,0.1382194459438324,0.13943177461624146,0.5454545454545454,0.13502655923366547,0.1338067650794983,6160384,0.13903869688510895,0.13348589837551117,0.13846737146377563,0.13627664744853973,773.1,0.13842463493347168,0.3448275862068966,0.1371164172887802,1253,11,0.1377403736114502,29,4914,2.090909090909091,0.13886021077632904,0.13382643461227417,37,0.13498979806900024,0.13356444239616394,0.13909786939620972,0.13426528871059418,0.13197702169418335,0.13540920615196228,0.1381985992193222,0.45,-0.0029596968855912565,95,0.0033410867,0.559659742936492,3990,28,0.0,0.9473684210526315,1.0,1e-05,14.460817205160856,0.1,0.2,0.13624396920204163,0.12867202758789062,0.8009331822395325,19,1.1782983541488647
0.0,0.13679738342761993,0.13314197957515717,0.4161849710982659,0.13803145289421082,19,0.13536898791790009,0.13912013173103333,0.20754716981132076,48,0.13538214564323425,53,1.4430404624277469,0.14060519635677338,0.5838150289017341,2.0977204086492387,481.8076171875,0.2857142857142857,0.13938039541244507,0.14060519635677338,0.6,0.1363895982503891,0.13491910696029663,6291456,0.14023281633853912,0.13462284207344055,0.13959567248821259,0.13762308657169342,735.97,0.13966381549835205,0.42857142857142855,0.1384454220533371,1280,15,0.13909074664115906,28,4913,2.2369942196531793,0.13998942077159882,0.13493265211582184,35,0.13609033823013306,0.1348281055688858,0.14044654369354248,0.1355246901512146,0.13314197957515717,0.13659802079200745,0.13940957188606262,0.42105263157894735,-0.002979990722360526,72,0.0034721824,0.5653056111419573,4000,11,0.0,0.9166666666666666,1.0,1e-05,14.243682301789523,0.1,0.2,0.1374492049217224,0.1358734130859375,0.7818341851234436,12,1.3186744451522827
0.0,0.1379353106021881,0.13435007631778717,0.48044692737430167,0.13928228616714478,23,0.13648205995559692,0.14028915762901306,0.2608695652173913,49,0.136604905128479,46,1.468569832402236,0.14182943105697632,0.5195530726256983,2.004419897286829,495.0910949707031,0.225,0.1405845731496811,0.14182943105697632,1.0,0.13758781552314758,0.13603021204471588,6422528,0.1414150595664978,0.13573065400123596,0.1407979130744934,0.13880851864814758,754.0,0.14093278348445892,0.3870967741935484,0.1396917998790741,1307,10,0.14035603404045105,31,4912,1.9385474860335195,0.14109142124652863,0.13611353933811188,40,0.13734988868236542,0.1359797716140747,0.14166030287742615,0.13666972517967224,0.13435007631778717,0.1379161775112152,0.14054390788078308,0.6086956521739131,-0.002761679891773383,86,0.0033463836,0.5667691793292761,4010,24,0.0,1.0,1.0,1e-05,14.026420152932406,0.1,0.2,0.1386413425207138,0.12710342407226563,0.780540943145752,5,1.1953470706939697
0.0,0.13909727334976196,0.13547340035438538,0.5337423312883436,0.1404908299446106,18,0.1376587152481079,0.1414945423603058,0.25806451612903225,50,0.13775841891765594,31,1.4270674846625777,0.14314183592796326,0.4662576687116564,1.9722459322729808,486.28515625,0.41379310344827586,0.14176414906978607,0.14314183592796326,0.6875,0.1389506459236145,0.13726305961608887,6553600,0.14272913336753845,0.13697469234466553,0.14189286530017853,0.13999930024147034,749.55,0.1421498954296112,0.4166666666666667,0.1408715844154358,1334,16,0.1414603739976883,36,4911,2.245398773006135,0.14229027926921844,0.1373385787010193,29,0.13865426182746887,0.13715822994709015,0.14282962679862976,0.13792304694652557,0.13547340035438538,0.13912972807884216,0.14180630445480347,0.6111111111111112,-0.003095980137732113,87,0.0034375743,0.5615124581614509,4020,18,0.0,0.8666666666666667,0.9444444444444444,1e-05,13.809427411109208,0.1,0.2,0.13985201716423035,0.13064651489257811,0.7768300771713257,15,1.2061461210250854
0.0,0.14043954014778137,0.13669446110725403,0.49171270718232046,0.14172406494617462,30,0.13894937932491302,0.1427239179611206,0.21428571428571427,51,0.13894163072109222,42,1.4255801104972388,0.14439472556114197,0.5082872928176796,1.981672549327819,498.73980712890625,0.3684210526315789,0.14299963414669037,0.14439472556114197,0.9090909090909091,0.14015404880046844,0.1384338140487671,6684672,0.14399804174900055,0.1382398009300232,0.14320255815982819,0.14121609926223755,771.54,0.14331495761871338,0.36,0.142072394490242,1361,22,0.14266835153102875,25,4910,2.0,0.1435365080833435,0.13856755197048187,38,0.13990433514118195,0.13836699724197388,0.14400818943977356,0.1392291784286499,0.13669446110725403,0.14029955863952637,0.14316509664058685,0.5,-0.003046312924743688,89,0.0033952133,0.46439461978152397,4030,13,0.0,0.9090909090909091,0.9230769230769231,1e-05,13.590461245179176,0.1,0.2,0.1410897821187973,0.12778167724609374,0.7921031713485718,11,1.1727961301803589
0.0,0.14176973700523376,0.13786597549915314,0.45348837209302323,0.14287683367729187,21,0.14006251096725464,0.14384886622428894,0.2564102564102564,52,0.14014115929603577,39,1.421093023255815,0.14566320180892944,0.5465116279069767,2.0770202859236098,462.4605407714844,0.28205128205128205,0.14424863457679749,0.14566320180892944,0.3076923076923077,0.141286700963974,0.13973312079906464,6815744,0.1451530009508133,0.13946710526943207,0.144435852766037,0.14231717586517334,717.66,0.1444491297006607,0.5625,0.14333271980285645,1388,13,0.1437503546476364,32,4909,2.2790697674418605,0.14480967819690704,0.13976621627807617,39,0.14103838801383972,0.13943533599376678,0.14520922303199768,0.14049853384494781,0.13786597549915314,0.14162886142730713,0.14431831240653992,0.42857142857142855,-0.0030644197071524105,78,0.0033800774,0.5190847191726788,4040,14,0.0,1.0,0.8571428571428571,1e-05,13.375510006397963,0.1,0.2,0.14228425920009613,0.13348312377929689,0.7869209051132202,14,1.2054946422576904
0.0,0.1429440826177597,0.13896729052066803,0.5534591194968553,0.14421206712722778,28,0.14128102362155914,0.14504094421863556,0.3783783783783784,53,0.1412852257490158,37,1.4409685534591203,0.14692403376102448,0.44654088050314467,2.0310405808531384,498.69488525390625,0.25,0.14535894989967346,0.14692403376102448,0.9230769230769231,0.1425483524799347,0.14100520312786102,6946816,0.1462922990322113,0.14064337313175201,0.14567604660987854,0.14362257719039917,766.73,0.14571858942508698,0.34615384615384615,0.14465263485908508,1415,13,0.14503206312656403,26,4907,2.0377358490566038,0.14611725509166718,0.14092925190925598,20,0.14234767854213715,0.14065776765346527,0.1465478241443634,0.14154526591300964,0.13896729052066803,0.1429213583469391,0.14559493958950043,0.6071428571428571,-0.0035041161621848006,88,0.003459806,0.5542657613521442,4050,17,0.0,0.7777777777777778,1.0,1e-05,13.161932975053787,0.1,0.2,0.14351464807987213,0.135479736328125,0.788893461227417,18,1.2518997192382812
0.0,0.14410513639450073,0.1401701122522354,0.5439560439560439,0.14540167152881622,17,0.14252214133739471,0.14625798165798187,0.13513513513513514,54,0.14244206249713898,37,1.4349340659340666,0.14829882979393005,0.45604395604395603,1.8865379522576013,493.9885559082031,0.35714285714285715,0.14664120972156525,0.14829882979393005,0.8235294117647058,0.1438603699207306,0.1422698050737381,7077888,0.14745505154132843,0.14169493317604065,0.14678819477558136,0.14495666325092316,766.17,0.1469564139842987,0.4838709677419355,0.1458476483821869,1442,17,0.14621537923812866,31,4906,2.0934065934065935,0.14749470353126526,0.1421942561864853,42,0.14368635416030884,0.14177867770195007,0.1479448825120926,0.14291822910308838,0.1401701122522354,0.1440589874982834,0.14683757722377777,0.7058823529411765,-0.0029434020414555563,99,0.0034603397,0.49231874928809705,4060,25,0.0,1.0,1.0,1e-05,12.947238650172949,0.1,0.2,0.1447518914937973,0.13234100341796876,0.7684438824653625,13,1.0190716981887817
0.0,0.14547497034072876,0.1414865404367447,0.4909090909090909,0.14671003818511963,20,0.14375513792037964,0.14747242629528046,0.1794871794871795,55,0.14371657371520996,39,1.4477333333333344,0.1496298462152481,0.509090909090909,1.9934349779317169,507.55120849609375,0.2894736842105263,0.14796125888824463,0.1496298462152481,0.9333333333333333,0.14500857889652252,0.14349810779094696,7208960,0.14875930547714233,0.1430622637271881,0.14795540273189545,0.14618991315364838,784.65,0.1481046825647354,0.5,0.14721821248531342,1469,15,0.14749117195606232,26,4906,1.9757575757575758,0.14866115152835846,0.14350315928459167,38,0.14485596120357513,0.14304503798484802,0.14904537796974182,0.14420463144779205,0.1414865404367447,0.14530034363269806,0.14814966917037964,0.5,-0.0032271602091896055,81,0.0034872233,0.453731122915633,4070,20,0.0,0.8571428571428571,1.0,1e-05,12.731650943309068,0.1,0.2,0.1460103839635849,0.13382949829101562,0.8015600442886353,7,1.0541058778762817
