rollout/force_requested_impulse_mean,rollout/force_onset_mean,train/action_std_08,rollout/episodes_noforce,train/action_std_11,train/action_std_06,train/action_std_19,train/action_std_21,rollout/action_saturation_fraction,train/action_std_05,rollout/ep_rew_mean,train/action_std_16,train/action_std_12,train/action_std_00,train/action_std_01,time/iterations,train/std_min,rollout/ep_len_mean,train/action_std_04,rollout/force_direction_mean,time/fps,train/action_std_07,train/action_std_15,train/action_std_09,train/action_std_17,rollout/is_timeout_mean,train/std_max,rollout/is_fall_mean,train/action_std_10,time/total_timesteps,train/action_std_18,train/action_std_03,train/action_std_13,train/action_std_23,train/action_std_22,train/action_std_02,train/action_std_14,train/action_std_24,rollout/recovery_noforce,time/time_elapsed,train/action_std_20,train/policy_gradient_loss,train/entropy_loss,rollout/timeouts,train/loss,train/n_updates,train/clip_range,train/clip_range_vf,train/std,train/approx_kl,train/learning_rate,rollout/timeout_without_onset_fraction,train/clip_fraction,train/value_loss,train/explained_variance
0.0,1.4092098765432108,0.052006177604198456,162,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,535.1844482421875,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,33,0.05190807953476906,810.97,0.052049458026885986,-1.0,2159,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.5802469135802469,0.052114397287368774,0.41975308641975306,0.051944799721241,4325376,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.5802469135802469,2003,0.05201726406812668,-0.00045894211593804356,38.439029693603516,94,0.9035840034484863,1850,0.1,0.2,0.05200064554810524,0.00013988392,1e-07,0.0,0.0,0.47545259720645844,0.8638662695884705
0.0,1.4037707006369438,0.052006177604198456,157,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,530.2337036132812,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,34,0.05190807953476906,801.77,0.052049458026885986,-1.0,2158,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.6050955414012739,0.052114397287368774,0.39490445859872614,0.051944799721241,4456448,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.6050955414012739,2064,0.05201726406812668,-0.0004760171970247029,38.439029693603516,95,0.9586618542671204,1860,0.1,0.2,0.05200064554810524,0.00012303216,1e-07,0.0,1.52587890625e-06,0.5285014265915379,0.8770464658737183
0.0,1.4118675496688753,0.052006177604198456,151,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,559.4014282226562,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,35,0.05190807953476906,843.11,0.052049458026885986,-1.0,2157,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.6225165562913907,0.052114397287368774,0.37748344370860926,0.051944799721241,4587520,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.6225165562913907,2126,0.05201726406812668,-0.0004896928397556622,38.439029693603516,94,0.9298814535140991,1870,0.1,0.2,0.05200064554810524,0.00012289238,1e-07,0.0,0.0,0.508295186678879,0.8615171313285828
0.0,1.3966265060240977,0.052006177604198456,166,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,569.4138793945312,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,36,0.05190807953476906,855.41,0.052049458026885986,-1.0,2156,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.6024096385542169,0.052114397287368774,0.39759036144578314,0.051944799721241,4718592,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.6024096385542169,2188,0.05201726406812668,-0.000485760041328831,38.439029693603516,100,0.8408757448196411,1880,0.1,0.2,0.05200064554810524,0.00014467686,1e-07,0.0,0.0,0.45895304987207053,0.8656133413314819
0.0,1.3955466666666678,0.052006177604198456,150,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,535.5756225585938,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,37,0.05190807953476906,810.13,0.052049458026885986,-1.0,2156,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.5733333333333334,0.052114397287368774,0.4266666666666667,0.051944799721241,4849664,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.5733333333333334,2249,0.05201726406812668,-0.00042806634610315086,38.439029693603516,86,0.8857746720314026,1890,0.1,0.2,0.05200064554810524,0.00011719287,1e-07,0.0,0.0,0.48080733504612,0.8830344676971436
0.0,1.3730409356725155,0.052006177604198456,171,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,540.7718505859375,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,38,0.05190807953476906,822.23,0.052049458026885986,-1.0,2154,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.5847953216374269,0.052114397287368774,0.4152046783625731,0.051944799721241,4980736,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.5847953216374269,2311,0.05201726406812668,-0.00042869926969615337,38.439029693603516,100,0.9392228722572327,1900,0.1,0.2,0.05200064554810524,0.0001094091,1e-07,0.0,0.0,0.5040831617312506,0.8734720945358276
0.0,1.4000666666666675,0.052006177604198456,150,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,531.586669921875,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,39,0.05190807953476906,802.46,0.052049458026885986,-1.0,2154,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.5666666666666667,0.052114397287368774,0.43333333333333335,0.051944799721241,5111808,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.5666666666666667,2372,0.05201726406812668,-0.0005143005641457421,38.439029693603516,85,0.9779011011123657,1910,0.1,0.2,0.05200064554810524,0.00013579614,1e-07,0.0,0.0,0.5169878519838675,0.879787027835846
0.0,1.392720496894411,0.052006177604198456,161,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,562.2891235351562,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,40,0.05190807953476906,845.7,0.052049458026885986,-1.0,2153,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.6645962732919255,0.052114397287368774,0.33540372670807456,0.051944799721241,5242880,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.6645962732919255,2434,0.05201726406812668,-0.00046624207457171,38.439029693603516,107,0.88643479347229,1920,0.1,0.2,0.05200064554810524,0.00012357297,1e-07,0.0,0.0,0.48024827148765326,0.8745740056037903
0.0,1.3818947368421062,0.052006177604198456,152,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,583.4505615234375,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,41,0.05190807953476906,872.53,0.052049458026885986,-1.0,2153,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.6776315789473685,0.052114397287368774,0.3223684210526316,0.051944799721241,5373952,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.6776315789473685,2495,0.05201726406812668,-0.00043077099826405174,38.439029693603516,103,0.8273698091506958,1930,0.1,0.2,0.05200064554810524,0.00011265354,1e-07,0.0,0.0,0.42715016787406057,0.8580234050750732
0.0,1.4016339869281056,0.052006177604198456,153,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,563.5546264648438,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,42,0.05190807953476906,844.38,0.052049458026885986,-1.0,2152,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.5816993464052288,0.052114397287368774,0.41830065359477125,0.051944799721241,5505024,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.5816993464052288,2557,0.05201726406812668,-0.00045677641296606455,38.439029693603516,89,0.6790772676467896,1940,0.1,0.2,0.05200064554810524,0.00012834813,1e-07,0.0,0.0,0.4594668383942917,0.8557610511779785
0.0,1.4053974358974368,0.052006177604198456,156,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,570.8550415039062,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,43,0.05190807953476906,855.04,0.052049458026885986,-1.0,2151,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.6153846153846154,0.052114397287368774,0.38461538461538464,0.051944799721241,5636096,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.6153846153846154,2619,0.05201726406812668,-0.0005494450262176542,38.439029693603516,96,0.857397198677063,1950,0.1,0.2,0.05200064554810524,0.00016954335,1e-07,0.0,2.288818359375e-06,0.4751515244599432,0.8753503561019897
0.0,1.4056178343949055,0.052006177604198456,157,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,530.578125,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,44,0.05190807953476906,794.68,0.052049458026885986,-1.0,2150,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.6305732484076433,0.052114397287368774,0.36942675159235666,0.051944799721241,5767168,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.6305732484076433,2681,0.05201726406812668,-0.0005233993451383868,38.439029693603516,99,0.8908952474594116,1960,0.1,0.2,0.05200064554810524,0.00014196076,1e-07,0.0,7.62939453125e-07,0.4679482390638441,0.8696035146713257
0.0,1.3806535947712428,0.052006177604198456,153,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,562.555419921875,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,45,0.05190807953476906,849.07,0.052049458026885986,-1.0,2150,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.6078431372549019,0.052114397287368774,0.39215686274509803,0.051944799721241,5898240,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.6078431372549019,2743,0.05201726406812668,-0.00043764731326518814,38.439029693603516,93,0.8214257955551147,1970,0.1,0.2,0.05200064554810524,0.00012321565,1e-07,0.0,0.0,0.4883629306452349,0.8593474626541138
0.0,1.3929290322580656,0.052006177604198456,155,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,552.7760009765625,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,46,0.05190807953476906,830.33,0.052049458026885986,-1.0,2149,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.6451612903225806,0.052114397287368774,0.3548387096774194,0.051944799721241,6029312,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.6451612903225806,2804,0.05201726406812668,-0.0005441150490241853,38.439029693603516,100,0.8457722663879395,1980,0.1,0.2,0.05200064554810524,0.00017092531,1e-07,0.0,2.288818359375e-06,0.47674087923951447,0.8684863448143005
0.0,1.3983246753246763,0.052006177604198456,154,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,563.7252807617188,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,47,0.05190807953476906,848.33,0.052049458026885986,-1.0,2149,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.6688311688311688,0.052114397287368774,0.33116883116883117,0.051944799721241,6160384,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.6688311688311688,2866,0.052017275243997574,-0.00042497036861277593,38.439029693603516,103,0.8315938115119934,1990,0.1,0.2,0.05200064554810524,0.000113698195,1e-07,0.0,0.0,0.4788190148305148,0.8619005680084229
0.0,1.3907368421052642,0.052006177604198456,152,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,562.0462036132812,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,48,0.05190807953476906,843.61,0.052049458026885986,-1.0,2148,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.6381578947368421,0.052114397287368774,0.3618421052631579,0.051944799721241,6291456,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.6381578947368421,2928,0.052017275243997574,-0.0004725723646060942,38.439029693603516,97,0.7067885398864746,2000,0.1,0.2,0.05200064554810524,0.00014193938,1e-07,0.0,0.0,0.43336130857933314,0.8719375729560852
0.0,1.396092105263159,0.052006177604198456,152,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,558.2222900390625,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,49,0.05190807953476906,838.17,0.052049458026885986,-1.0,2147,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.6776315789473685,0.052114397287368774,0.3223684210526316,0.051944799721241,6422528,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.6776315789473685,2990,0.052017275243997574,-0.00047133263965406515,38.439029693603516,103,0.8190832138061523,2010,0.1,0.2,0.05200064554810524,0.00013828531,1e-07,0.0,0.0,0.42788406254258005,0.8652319312095642
0.0,1.3873012048192779,0.052006177604198456,166,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,542.4306640625,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,50,0.05190807953476906,815.01,0.052049458026885986,-1.0,2147,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.5843373493975904,0.052114397287368774,0.41566265060240964,0.051944799721241,6553600,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.5843373493975904,3051,0.052017275243997574,-0.0004870063058206142,38.439029693603516,97,0.8771328926086426,2020,0.1,0.2,0.05200064554810524,0.00014159262,1e-07,0.0,0.0,0.4742801649495959,0.8612760901451111
0.0,1.3943758389261756,0.052006177604198456,149,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,543.7255249023438,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,51,0.05190807953476906,824.36,0.052049458026885986,-1.0,2147,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.6174496644295302,0.052114397287368774,0.3825503355704698,0.051944799721241,6684672,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.6174496644295302,3113,0.052017275243997574,-0.0004512681903634075,38.439029693603516,92,0.8925766944885254,2030,0.1,0.2,0.05200064554810524,0.00014294113,1e-07,0.0,0.0,0.49840437606908383,0.8764800429344177
0.0,1.4062894736842118,0.052006177604198456,152,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,575.613037109375,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,52,0.05190807953476906,861.47,0.052049458026885986,-1.0,2146,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.6842105263157895,0.052114397287368774,0.3157894736842105,0.051944799721241,6815744,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.6842105263157895,3175,0.052017275243997574,-0.0004509089133989619,38.439029693603516,104,0.8670149445533752,2040,0.1,0.2,0.05200064554810524,0.00011932613,1e-07,0.0,0.0,0.4582402587402612,0.8750478625297546
0.0,1.4001052631578956,0.052006177604198456,152,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,567.3954467773438,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,53,0.05190807953476906,850.26,0.052049458026885986,-1.0,2146,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.6513157894736842,0.052114397287368774,0.34868421052631576,0.051944799721241,6946816,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.6513157894736842,3236,0.052017275243997574,-0.0005009340366996185,38.439029693603516,99,0.9407172203063965,2050,0.1,0.2,0.05200064554810524,0.00015028888,1e-07,0.0,2.288818359375e-06,0.42337137314025314,0.8627646565437317
0.0,1.3898934911242613,0.052006177604198456,169,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,531.3170776367188,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,54,0.05190807953476906,801.73,0.052049458026885986,-1.0,2145,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.621301775147929,0.052114397287368774,0.378698224852071,0.051944799721241,7077888,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.621301775147929,3298,0.052017275243997574,-0.0004906738162844704,38.439029693603516,105,0.7993057370185852,2060,0.1,0.2,0.05200064554810524,0.000154401,1e-07,0.0,7.62939453125e-07,0.4380111019127071,0.8560113906860352
0.0,1.4091842105263168,0.052006177604198456,152,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,532.4053955078125,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,55,0.05190807953476906,804.9,0.052049458026885986,-1.0,2145,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.5657894736842105,0.052114397287368774,0.4342105263157895,0.051944799721241,7208960,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.5657894736842105,3360,0.052017275243997574,-0.00047177573571843823,38.439029693603516,86,0.7830684185028076,2070,0.1,0.2,0.05200064554810524,0.00012874234,1e-07,0.0,7.62939453125e-07,0.46755661093629897,0.8818947076797485
0.0,1.3763398692810467,0.052006177604198456,153,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,538.2284545898438,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,56,0.05190807953476906,818.2,0.052049458026885986,-1.0,2145,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.5947712418300654,0.052114397287368774,0.40522875816993464,0.051944799721241,7340032,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.5947712418300654,3421,0.052017275243997574,-0.000459095498536044,38.439029693603516,91,0.9112632274627686,2080,0.1,0.2,0.05200064554810524,0.0001179816,1e-07,0.0,0.0,0.4787031412357464,0.8761907815933228
0.0,1.3927283950617295,0.052006177604198456,162,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,569.7998657226562,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,57,0.05190807953476906,851.62,0.052049458026885986,-1.0,2144,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.6111111111111112,0.052114397287368774,0.3888888888888889,0.051944799721241,7471104,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.6111111111111112,3483,0.052017275243997574,-0.0004334169428148016,38.439029693603516,99,0.851506233215332,2090,0.1,0.2,0.05200064554810524,0.0001264887,1e-07,0.0,0.0,0.49475267983507365,0.8764348030090332
0.0,1.403320000000001,0.052006177604198456,150,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,540.5945434570312,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,58,0.05190807953476906,814.0,0.052049458026885986,-1.0,2144,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.58,0.052114397287368774,0.42,0.051944799721241,7602176,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.58,3545,0.052017275243997574,-0.00043837918556164366,38.439029693603516,87,0.8971549272537231,2100,0.1,0.2,0.05200064554810524,0.0001356827,1e-07,0.0,0.0,0.47658136535901574,0.8672866225242615
0.0,1.4133375000000012,0.052006177604198456,160,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,595.1976928710938,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,59,0.05190807953476906,894.56,0.052049458026885986,-1.0,2143,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.68125,0.052114397287368774,0.31875,0.051944799721241,7733248,0.05190807953476906,0.051941320300102234,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.68125,3607,0.052017275243997574,-0.00048541710134486493,38.439029693603516,109,0.7993208169937134,2110,0.1,0.2,0.05200064554810524,0.00013489921,1e-07,0.0,0.0,0.47390340473502873,0.8723641633987427
0.0,1.394523489932887,0.052006177604198456,149,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,543.0631103515625,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,60,0.05190807953476906,820.04,0.052049458026885986,-1.0,2143,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.6174496644295302,0.052114397287368774,0.3825503355704698,0.051944799721241,7864320,0.05190807953476906,0.051941320300102234,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.6174496644295302,3668,0.052017275243997574,-0.0004741479654967407,38.439029693603516,92,0.8291206955909729,2120,0.1,0.2,0.05200064554810524,0.0001276405,1e-07,0.0,0.0,0.4387593541527167,0.8688960075378418
0.0,1.3969878048780497,0.052006177604198456,164,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,557.9999389648438,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,61,0.05190807953476906,837.67,0.052049458026885986,-1.0,2143,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.6585365853658537,0.052114397287368774,0.34146341463414637,0.051944799721241,7995392,0.05190807953476906,0.051941320300102234,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.6585365853658537,3729,0.052017275243997574,-0.00048818778996064795,38.439029693603516,108,0.9347835779190063,2130,0.1,0.2,0.05200064554810524,0.0001633792,1e-07,0.0,2.288818359375e-06,0.4936339405132458,0.8558107614517212
0.0,1.4215949367088618,0.052006177604198456,158,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,534.600341796875,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,62,0.05190807953476906,801.27,0.052049458026885986,-1.0,2143,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.6075949367088608,0.052114397287368774,0.3924050632911392,0.051944799721241,8126464,0.05190807953476906,0.051941320300102234,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.6075949367088608,3791,0.052017275243997574,-0.0004481871942516591,38.439029693603516,96,0.8203164339065552,2140,0.1,0.2,0.05200064554810524,0.0001356519,1e-07,0.0,0.0,0.4241532537387684,0.8760563731193542
0.0,1.4209801324503324,0.052006177604198456,151,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,553.7882690429688,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,63,0.05190807953476906,837.64,0.052049458026885986,-1.0,2143,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.6357615894039735,0.052114397287368774,0.36423841059602646,0.051944799721241,8257536,0.05190807953476906,0.051941320300102234,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.6357615894039735,3852,0.052017275243997574,-0.0004758749264965445,38.439029693603516,96,0.8453106880187988,2150,0.1,0.2,0.05200064554810524,0.00013704176,1e-07,0.0,7.62939453125e-07,0.5019254445564002,0.871924102306366
0.0,1.37509090909091,0.052006177604198456,165,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,553.8997802734375,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,64,0.05190807953476906,834.82,0.052049458026885986,-1.0,2143,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.6,0.052114397287368774,0.4,0.051944799721241,8388608,0.05190807953476906,0.051941320300102234,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.6,3914,0.052017275243997574,-0.0004980982069355377,38.439029693603516,99,0.8071411848068237,2160,0.1,0.2,0.05200064554810524,0.0001372294,1e-07,0.0,0.0,0.46395813426934185,0.8702888488769531
0.0,1.3931428571428581,0.052006177604198456,147,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,554.741455078125,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,65,0.05190807953476906,833.85,0.052049458026885986,-1.0,2143,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.5918367346938775,0.052114397287368774,0.40816326530612246,0.051944799721241,8519680,0.05190807953476906,0.051941320300102234,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.5918367346938775,3975,0.052017275243997574,-0.000502172619871999,38.439029693603516,87,0.9358590841293335,2170,0.1,0.2,0.05200064554810524,0.00013991678,1e-07,0.0,2.288818359375e-06,0.5204640983836726,0.881071925163269
