Logging to ./data/v1_ours_add/tb
----------------------------------------------
| rollout/                        |          |
|    total_timesteps                | 2359296      |
| train/                            |              |
|    action_std_00                  | 0.0516       |
|    action_std_01                  | 0.0515       |
|    action_std_02                  | 0.0515       |
|    action_std_03                  | 0.0518       |
|    action_std_04                  | 0.0515       |
|    action_std_05                  | 0.0515       |
|    action_std_06                  | 0.0517       |
|    action_std_07                  | 0.0516       |
|    action_std_08                  | 0.0517       |
|    action_std_09                  | 0.0515       |
|    action_std_10                  | 0.0515       |
|    action_std_11                  | 0.0513       |
|    action_std_12                  | 0.0518       |
|    action_std_13                  | 0.0516       |
|    action_std_14                  | 0.0514       |
|    action_std_15                  | 0.0515       |
|    action_std_16                  | 0.0516       |
|    action_std_17                  | 0.0514       |
|    action_std_18                  | 0.0516       |
|    action_std_19                  | 0.0514       |
|    action_std_20                  | 0.0515       |
|    action_std_21                  | 0.0513       |
|    action_std_22                  | 0.0516       |
|    action_std_23                  | 0.0515       |
|    action_std_24                  | 0.0515       |
|    approx_kl                      | 0.0021720568 |
|    clip_fraction                  | 0.11         |
|    clip_range                     | 0.1          |
|    clip_range_vf                  | 0.2          |
|    entropy_loss                   | 38.7         |
|    explained_variance             | -0.748       |
|    learning_rate                  | 1e-05        |
|    loss                           | 1.15         |
|    n_updates                      | 170          |
|    policy_gradient_loss           | -0.00205     |
|    std                            | 0.0515       |
|    std_max                        | 0.0518       |
|    std_min                        | 0.0513       |
|    value_loss                     | 0.798        |
----------------------------------------------------
----------------------------------------------------
| rollout/                          |              |
|    action_saturation_fraction     | 0            |
|    ep_len_mean                    | 947          |
|    ep_rew_mean                    | 644          |
|    episodes_noforce               | 76           |
|    force_direction_mean           | -1           |
|    force_onset_mean               | 1.38         |
|    force_requested_impulse_mean   | 0            |
|    is_fall_mean                   | 0.105        |
|    is_timeout_mean                | 0.895        |
|    recovery_noforce               | 0.895        |
|    timeout_without_onset_fraction | 0            |
|    timeouts                       | 68           |
| time/                             |              |
|    fps                            | 4478         |
|    iterations                     | 19           |
|    time_elapsed                   | 556          |
|    total_timesteps                | 2490368      |
| train/                            |              |
|    action_std_00                  | 0.0517       |
|    action_std_01                  | 0.0516       |
|    action_std_02                  | 0.0517       |
|    action_std_03                  | 0.0518       |
|    action_std_04                  | 0.0516       |
|    action_std_05                  | 0.0515       |
|    action_std_06                  | 0.0518       |
|    action_std_07                  | 0.0516       |
|    action_std_08                  | 0.0518       |
|    action_std_09                  | 0.0516       |
|    action_std_10                  | 0.0516       |
|    action_std_11                  | 0.0514       |
|    action_std_12                  | 0.052        |
|    action_std_13                  | 0.0516       |
|    action_std_14                  | 0.0515       |
|    action_std_15                  | 0.0516       |
|    action_std_16                  | 0.0517       |
|    action_std_17                  | 0.0515       |
|    action_std_18                  | 0.0517       |
|    action_std_19                  | 0.0516       |
|    action_std_20                  | 0.0516       |
|    action_std_21                  | 0.0514       |
|    action_std_22                  | 0.0517       |
|    action_std_23                  | 0.0516       |
|    action_std_24                  | 0.0516       |
|    approx_kl                      | 0.0021259552 |
|    clip_fraction                  | 0.108        |
|    clip_range                     | 0.1          |
|    clip_range_vf                  | 0.2          |
|    entropy_loss                   | 38.6         |
|    explained_variance             | -0.639       |
|    learning_rate                  | 1e-05        |
|    loss                           | 1.19         |
|    n_updates                      | 180          |
|    policy_gradient_loss           | -0.0019      |
|    std                            | 0.0516       |
|    std_max                        | 0.052        |
|    std_min                        | 0.0514       |
|    value_loss                     | 0.813        |
----------------------------------------------------
----------------------------------------------------
| rollout/                          |              |
|    action_saturation_fraction     | 0            |
|    ep_len_mean                    | 996          |
|    ep_rew_mean                    | 679          |
|    episodes_noforce               | 192          |
|    force_direction_mean           | -1           |
|    force_onset_mean               | 1.4          |
|    force_requested_impulse_mean   | 0            |
|    is_fall_mean                   | 0.0417       |
|    is_timeout_mean                | 0.958        |
|    recovery_noforce               | 0.958        |
|    timeout_without_onset_fraction | 0            |
|    timeouts                       | 184          |
| time/                             |              |
|    fps                            | 4467         |
|    iterations                     | 20           |
|    time_elapsed                   | 586          |
|    total_timesteps                | 2621440      |
| train/                            |              |
|    action_std_00                  | 0.0518       |
|    action_std_01                  | 0.0516       |
|    action_std_02                  | 0.0518       |
|    action_std_03                  | 0.0519       |
|    action_std_04                  | 0.0517       |
|    action_std_05                  | 0.0516       |
|    action_std_06                  | 0.0518       |
|    action_std_07                  | 0.0518       |
|    action_std_08                  | 0.0519       |
|    action_std_09                  | 0.0517       |
|    action_std_10                  | 0.0516       |
|    action_std_11                  | 0.0514       |
|    action_std_12                  | 0.0521       |
|    action_std_13                  | 0.0517       |
|    action_std_14                  | 0.0516       |
|    action_std_15                  | 0.0517       |
|    action_std_16                  | 0.0518       |
|    action_std_17                  | 0.0516       |
|    action_std_18                  | 0.0518       |
|    action_std_19                  | 0.0517       |
|    action_std_20                  | 0.0516       |
|    action_std_21                  | 0.0515       |
|    action_std_22                  | 0.0517       |
|    action_std_23                  | 0.0517       |
|    action_std_24                  | 0.0517       |
|    approx_kl                      | 0.0021839659 |
|    clip_fraction                  | 0.109        |
|    clip_range                     | 0.1          |
|    clip_range_vf                  | 0.2          |
|    entropy_loss                   | 38.6         |
|    explained_variance             | -0.618       |
|    learning_rate                  | 1e-05        |
|    loss                           | 1.07         |
|    n_updates                      | 190          |
|    policy_gradient_loss           | -0.00204     |
|    std                            | 0.0517       |
|    std_max                        | 0.0521       |
|    std_min                        | 0.0514       |
|    value_loss                     | 0.718        |
----------------------------------------------------
---------------------------------------------------
| rollout/                          |             |
|    action_saturation_fraction     | 0           |
|    ep_len_mean                    | 955         |
|    ep_rew_mean                    | 652         |
|    episodes_noforce               | 73          |
|    force_direction_mean           | -1          |
|    force_onset_mean               | 1.4         |
|    force_requested_impulse_mean   | 0           |
|    is_fall_mean                   | 0.0959      |
|    is_timeout_mean                | 0.904       |
|    recovery_noforce               | 0.904       |
|    timeout_without_onset_fraction | 0           |
|    timeouts                       | 66          |
| time/                             |             |
|    fps                            | 4467        |
|    iterations                     | 21          |
|    time_elapsed                   | 616         |
|    total_timesteps                | 2752512     |
| train/                            |             |
|    action_std_00                  | 0.0518      |
|    action_std_01                  | 0.0517      |
|    action_std_02                  | 0.0519      |
|    action_std_03                  | 0.052       |
|    action_std_04                  | 0.0518      |
|    action_std_05                  | 0.0518      |
|    action_std_06                  | 0.0518      |
|    action_std_07                  | 0.0518      |
|    action_std_08                  | 0.052       |
|    action_std_09                  | 0.0518      |
|    action_std_10                  | 0.0517      |
|    action_std_11                  | 0.0515      |
|    action_std_12                  | 0.0522      |
|    action_std_13                  | 0.0518      |
|    action_std_14                  | 0.0517      |
|    action_std_15                  | 0.0518      |
|    action_std_16                  | 0.0519      |
|    action_std_17                  | 0.0517      |
|    action_std_18                  | 0.0519      |
|    action_std_19                  | 0.0518      |
|    action_std_20                  | 0.0517      |
|    action_std_21                  | 0.0517      |
|    action_std_22                  | 0.0519      |
|    action_std_23                  | 0.0518      |
|    action_std_24                  | 0.0519      |
|    approx_kl                      | 0.002233149 |
|    clip_fraction                  | 0.111       |
|    clip_range                     | 0.1         |
|    clip_range_vf                  | 0.2         |
|    entropy_loss                   | 38.5        |
|    explained_variance             | -0.296      |
|    learning_rate                  | 1e-05       |
|    loss                           | 1.07        |
|    n_updates                      | 200         |
|    policy_gradient_loss           | -0.00219    |
|    std                            | 0.0518      |
|    std_max                        | 0.0522      |
|    std_min                        | 0.0515      |
|    value_loss                     | 0.686       |
---------------------------------------------------
--------------------------------------------------
| rollout/                          |            |
|    action_saturation_fraction     | 0          |
|    ep_len_mean                    | 964        |
|    ep_rew_mean                    | 656        |
|    episodes_noforce               | 193        |
|    force_direction_mean           | -1         |
|    force_onset_mean               | 1.4        |
|    force_requested_impulse_mean   | 0          |
|    is_fall_mean                   | 0.0518     |
|    is_timeout_mean                | 0.948      |
|    recovery_noforce               | 0.948      |
|    timeout_without_onset_fraction | 0          |
|    timeouts                       | 183        |
| time/                             |            |
|    fps                            | 4456       |
|    iterations                     | 22         |
|    time_elapsed                   | 647        |
|    total_timesteps                | 2883584    |
| train/                            |            |
|    action_std_00                  | 0.052      |
|    action_std_01                  | 0.0518     |
|    action_std_02                  | 0.052      |
|    action_std_03                  | 0.0521     |
|    action_std_04                  | 0.0519     |
|    action_std_05                  | 0.0518     |
|    action_std_06                  | 0.0519     |
|    action_std_07                  | 0.0519     |
|    action_std_08                  | 0.0521     |
|    action_std_09                  | 0.0519     |
|    action_std_10                  | 0.0518     |
|    action_std_11                  | 0.0516     |
|    action_std_12                  | 0.0522     |
|    action_std_13                  | 0.0519     |
|    action_std_14                  | 0.0519     |
|    action_std_15                  | 0.0518     |
|    action_std_16                  | 0.0519     |
|    action_std_17                  | 0.0518     |
|    action_std_18                  | 0.052      |
|    action_std_19                  | 0.0518     |
|    action_std_20                  | 0.0518     |
|    action_std_21                  | 0.0517     |
|    action_std_22                  | 0.0519     |
|    action_std_23                  | 0.0519     |
|    action_std_24                  | 0.0519     |
|    approx_kl                      | 0.00223384 |
|    clip_fraction                  | 0.108      |
|    clip_range                     | 0.1        |
|    clip_range_vf                  | 0.2        |
|    entropy_loss                   | 38.5       |
|    explained_variance             | -0.485     |
|    learning_rate                  | 1e-05      |
|    loss                           | 0.931      |
|    n_updates                      | 210        |
|    policy_gradient_loss           | -0.00219   |
|    std                            | 0.0519     |
|    std_max                        | 0.0522     |
|    std_min                        | 0.0516     |
|    value_loss                     | 0.593      |
--------------------------------------------------
----------------------------------------------------
| rollout/                          |              |
|    action_saturation_fraction     | 0            |
|    ep_len_mean                    | 909          |
|    ep_rew_mean                    | 618          |
|    episodes_noforce               | 82           |
|    force_direction_mean           | -1           |
|    force_onset_mean               | 1.36         |
|    force_requested_impulse_mean   | 0            |
|    is_fall_mean                   | 0.146        |
|    is_timeout_mean                | 0.854        |
|    recovery_noforce               | 0.854        |
|    timeout_without_onset_fraction | 0            |
|    timeouts                       | 70           |
| time/                             |              |
|    fps                            | 4453         |
|    iterations                     | 23           |
|    time_elapsed                   | 676          |
|    total_timesteps                | 3014656      |
| train/                            |              |
|    action_std_00                  | 0.0521       |
|    action_std_01                  | 0.0519       |
|    action_std_02                  | 0.0521       |
|    action_std_03                  | 0.0522       |
|    action_std_04                  | 0.0521       |
|    action_std_05                  | 0.052        |
|    action_std_06                  | 0.052        |
|    action_std_07                  | 0.0519       |
|    action_std_08                  | 0.0522       |
|    action_std_09                  | 0.052        |
|    action_std_10                  | 0.0519       |
|    action_std_11                  | 0.0517       |
|    action_std_12                  | 0.0523       |
|    action_std_13                  | 0.052        |
|    action_std_14                  | 0.052        |
|    action_std_15                  | 0.0518       |
|    action_std_16                  | 0.052        |
|    action_std_17                  | 0.0519       |
|    action_std_18                  | 0.0521       |
|    action_std_19                  | 0.0519       |
|    action_std_20                  | 0.0519       |
|    action_std_21                  | 0.0518       |
|    action_std_22                  | 0.052        |
|    action_std_23                  | 0.052        |
|    action_std_24                  | 0.052        |
|    approx_kl                      | 0.0021618938 |
|    clip_fraction                  | 0.108        |
|    clip_range                     | 0.1          |
|    clip_range_vf                  | 0.2          |
|    entropy_loss                   | 38.5         |
|    explained_variance             | -0.14        |
|    learning_rate                  | 1e-05        |
|    loss                           | 0.955        |
|    n_updates                      | 220          |
|    policy_gradient_loss           | -0.00221     |
|    std                            | 0.052        |
|    std_max                        | 0.0523       |
|    std_min                        | 0.0517       |
|    value_loss                     | 0.592        |
----------------------------------------------------
----------------------------------------------------
| rollout/                          |              |
|    action_saturation_fraction     | 0            |
|    ep_len_mean                    | 960          |
|    ep_rew_mean                    | 651          |
|    episodes_noforce               | 189          |
|    force_direction_mean           | -1           |
|    force_onset_mean               | 1.4          |
|    force_requested_impulse_mean   | 0            |
|    is_fall_mean                   | 0.0847       |
|    is_timeout_mean                | 0.915        |
|    recovery_noforce               | 0.915        |
|    timeout_without_onset_fraction | 0            |
|    timeouts                       | 173          |
| time/                             |              |
|    fps                            | 4445         |
|    iterations                     | 24           |
|    time_elapsed                   | 707          |
|    total_timesteps                | 3145728      |
| train/                            |              |
|    action_std_00                  | 0.0522       |
|    action_std_01                  | 0.052        |
|    action_std_02                  | 0.0522       |
|    action_std_03                  | 0.0523       |
|    action_std_04                  | 0.0521       |
|    action_std_05                  | 0.0521       |
|    action_std_06                  | 0.0521       |
|    action_std_07                  | 0.0521       |
|    action_std_08                  | 0.0523       |
|    action_std_09                  | 0.0521       |
|    action_std_10                  | 0.0519       |
|    action_std_11                  | 0.0518       |
|    action_std_12                  | 0.0524       |
|    action_std_13                  | 0.0521       |
|    action_std_14                  | 0.0521       |
|    action_std_15                  | 0.052        |
|    action_std_16                  | 0.0521       |
|    action_std_17                  | 0.052        |
|    action_std_18                  | 0.0522       |
|    action_std_19                  | 0.052        |
|    action_std_20                  | 0.052        |
|    action_std_21                  | 0.0518       |
|    action_std_22                  | 0.0521       |
|    action_std_23                  | 0.0521       |
|    action_std_24                  | 0.0521       |
|    approx_kl                      | 0.0022006305 |
|    clip_fraction                  | 0.109        |
|    clip_range                     | 0.1          |
|    clip_range_vf                  | 0.2          |
|    entropy_loss                   | 38.4         |
|    explained_variance             | 0.056        |
|    learning_rate                  | 1e-05        |
|    loss                           | 0.878        |
|    n_updates                      | 230          |
|    policy_gradient_loss           | -0.00232     |
|    std                            | 0.0521       |
|    std_max                        | 0.0524       |
|    std_min                        | 0.0518       |
|    value_loss                     | 0.51         |
----------------------------------------------------
----------------------------------------------------
| rollout/                          |              |
|    action_saturation_fraction     | 0            |
|    ep_len_mean                    | 951          |
|    ep_rew_mean                    | 646          |
|    episodes_noforce               | 81           |
|    force_direction_mean           | -1           |
|    force_onset_mean               | 1.4          |
|    force_requested_impulse_mean   | 0            |
|    is_fall_mean                   | 0.123        |
|    is_timeout_mean                | 0.877        |
|    recovery_noforce               | 0.877        |
|    timeout_without_onset_fraction | 0            |
|    timeouts                       | 71           |
| time/                             |              |
|    fps                            | 4444         |
|    iterations                     | 25           |
|    time_elapsed                   | 737          |
|    total_timesteps                | 3276800      |
| train/                            |              |
|    action_std_00                  | 0.0523       |
|    action_std_01                  | 0.0521       |
|    action_std_02                  | 0.0523       |
|    action_std_03                  | 0.0525       |
|    action_std_04                  | 0.0522       |
|    action_std_05                  | 0.0521       |
|    action_std_06                  | 0.0523       |
|    action_std_07                  | 0.0522       |
|    action_std_08                  | 0.0524       |
|    action_std_09                  | 0.0522       |
|    action_std_10                  | 0.0521       |
|    action_std_11                  | 0.0519       |
|    action_std_12                  | 0.0525       |
|    action_std_13                  | 0.0522       |
|    action_std_14                  | 0.0522       |
|    action_std_15                  | 0.0521       |
|    action_std_16                  | 0.0521       |
|    action_std_17                  | 0.0521       |
|    action_std_18                  | 0.0523       |
|    action_std_19                  | 0.0521       |
|    action_std_20                  | 0.0521       |
|    action_std_21                  | 0.0519       |
|    action_std_22                  | 0.0522       |
|    action_std_23                  | 0.0522       |
|    action_std_24                  | 0.0521       |
|    approx_kl                      | 0.0022266398 |
|    clip_fraction                  | 0.107        |
|    clip_range                     | 0.1          |
|    clip_range_vf                  | 0.2          |
|    entropy_loss                   | 38.4         |
|    explained_variance             | 0.272        |
|    learning_rate                  | 1e-05        |
|    loss                           | 0.84         |
|    n_updates                      | 240          |
|    policy_gradient_loss           | -0.00226     |
|    std                            | 0.0522       |
|    std_max                        | 0.0525       |
|    std_min                        | 0.0519       |
|    value_loss                     | 0.493        |
----------------------------------------------------
----------------------------------------------------
| rollout/                          |              |
|    action_saturation_fraction     | 0            |
|    ep_len_mean                    | 988          |
|    ep_rew_mean                    | 674          |
|    episodes_noforce               | 184          |
|    force_direction_mean           | -1           |
|    force_onset_mean               | 1.38         |
|    force_requested_impulse_mean   | 0            |
|    is_fall_mean                   | 0.0435       |
|    is_timeout_mean                | 0.957        |
|    recovery_noforce               | 0.957        |
|    timeout_without_onset_fraction | 0            |
|    timeouts                       | 176          |
| time/                             |              |
|    fps                            | 4437         |
|    iterations                     | 26           |
|    time_elapsed                   | 768          |
|    total_timesteps                | 3407872      |
| train/                            |              |
|    action_std_00                  | 0.0524       |
|    action_std_01                  | 0.0522       |
|    action_std_02                  | 0.0524       |
|    action_std_03                  | 0.0526       |
|    action_std_04                  | 0.0523       |
|    action_std_05                  | 0.0523       |
|    action_std_06                  | 0.0524       |
|    action_std_07                  | 0.0522       |
|    action_std_08                  | 0.0525       |
|    action_std_09                  | 0.0523       |
|    action_std_10                  | 0.0522       |
|    action_std_11                  | 0.052        |
|    action_std_12                  | 0.0526       |
|    action_std_13                  | 0.0523       |
|    action_std_14                  | 0.0522       |
|    action_std_15                  | 0.0522       |
|    action_std_16                  | 0.0522       |
|    action_std_17                  | 0.0521       |
|    action_std_18                  | 0.0524       |
|    action_std_19                  | 0.0521       |
|    action_std_20                  | 0.0522       |
|    action_std_21                  | 0.052        |
|    action_std_22                  | 0.0522       |
|    action_std_23                  | 0.0523       |
|    action_std_24                  | 0.0522       |
|    approx_kl                      | 0.0021507656 |
|    clip_fraction                  | 0.108        |
|    clip_range                     | 0.1          |
|    clip_range_vf                  | 0.2          |
|    entropy_loss                   | 38.3         |
|    explained_variance             | 0.0356       |
|    learning_rate                  | 1e-05        |
|    loss                           | 0.784        |
|    n_updates                      | 250          |
|    policy_gradient_loss           | -0.00204     |
|    std                            | 0.0523       |
|    std_max                        | 0.0526       |
|    std_min                        | 0.052        |
|    value_loss                     | 0.436        |
----------------------------------------------------
----------------------------------------------------
| rollout/                          |              |
|    action_saturation_fraction     | 0            |
|    ep_len_mean                    | 935          |
|    ep_rew_mean                    | 634          |
|    episodes_noforce               | 89           |
|    force_direction_mean           | -1           |
|    force_onset_mean               | 1.37         |
|    force_requested_impulse_mean   | 0            |
|    is_fall_mean                   | 0.169        |
|    is_timeout_mean                | 0.831        |
|    recovery_noforce               | 0.831        |
|    timeout_without_onset_fraction | 0            |
|    timeouts                       | 74           |
| time/                             |              |
|    fps                            | 4435         |
|    iterations                     | 27           |
|    time_elapsed                   | 797          |
|    total_timesteps                | 3538944      |
| train/                            |              |
|    action_std_00                  | 0.0526       |
|    action_std_01                  | 0.0523       |
|    action_std_02                  | 0.0525       |
|    action_std_03                  | 0.0527       |
|    action_std_04                  | 0.0524       |
|    action_std_05                  | 0.0523       |
|    action_std_06                  | 0.0525       |
|    action_std_07                  | 0.0522       |
|    action_std_08                  | 0.0526       |
|    action_std_09                  | 0.0524       |
|    action_std_10                  | 0.0523       |
|    action_std_11                  | 0.0521       |
|    action_std_12                  | 0.0527       |
|    action_std_13                  | 0.0524       |
|    action_std_14                  | 0.0524       |
|    action_std_15                  | 0.0524       |
|    action_std_16                  | 0.0524       |
|    action_std_17                  | 0.0522       |
|    action_std_18                  | 0.0525       |
|    action_std_19                  | 0.0522       |
|    action_std_20                  | 0.0523       |
|    action_std_21                  | 0.0521       |
|    action_std_22                  | 0.0523       |
|    action_std_23                  | 0.0524       |
|    action_std_24                  | 0.0523       |
|    approx_kl                      | 0.0021861254 |
|    clip_fraction                  | 0.109        |
|    clip_range                     | 0.1          |
|    clip_range_vf                  | 0.2          |
|    entropy_loss                   | 38.3         |
|    explained_variance             | 0.114        |
|    learning_rate                  | 1e-05        |
|    loss                           | 0.781        |
|    n_updates                      | 260          |
|    policy_gradient_loss           | -0.00222     |
|    std                            | 0.0524       |
|    std_max                        | 0.0527       |
|    std_min                        | 0.0521       |
|    value_loss                     | 0.401        |
----------------------------------------------------
---------------------------------------------------
| rollout/                          |             |
|    action_saturation_fraction     | 0           |
|    ep_len_mean                    | 974         |
|    ep_rew_mean                    | 661         |
|    episodes_noforce               | 180         |
|    force_direction_mean           | -1          |
|    force_onset_mean               | 1.38        |
|    force_requested_impulse_mean   | 0           |
|    is_fall_mean                   | 0.0444      |
|    is_timeout_mean                | 0.956       |
|    recovery_noforce               | 0.956       |
|    timeout_without_onset_fraction | 0           |
|    timeouts                       | 172         |
| time/                             |             |
|    fps                            | 4428        |
|    iterations                     | 28          |
|    time_elapsed                   | 828         |
|    total_timesteps                | 3670016     |
| train/                            |             |
|    action_std_00                  | 0.0527      |
|    action_std_01                  | 0.0523      |
|    action_std_02                  | 0.0526      |
|    action_std_03                  | 0.0528      |
|    action_std_04                  | 0.0525      |
|    action_std_05                  | 0.0524      |
|    action_std_06                  | 0.0525      |
|    action_std_07                  | 0.0523      |
|    action_std_08                  | 0.0527      |
|    action_std_09                  | 0.0525      |
|    action_std_10                  | 0.0523      |
|    action_std_11                  | 0.0522      |
|    action_std_12                  | 0.0528      |
|    action_std_13                  | 0.0525      |
|    action_std_14                  | 0.0525      |
|    action_std_15                  | 0.0525      |
|    action_std_16                  | 0.0525      |
|    action_std_17                  | 0.0523      |
|    action_std_18                  | 0.0526      |
|    action_std_19                  | 0.0523      |
|    action_std_20                  | 0.0525      |
|    action_std_21                  | 0.0522      |
|    action_std_22                  | 0.0524      |
|    action_std_23                  | 0.0525      |
|    action_std_24                  | 0.0524      |
|    approx_kl                      | 0.002238746 |
|    clip_fraction                  | 0.115       |
|    clip_range                     | 0.1         |
|    clip_range_vf                  | 0.2         |
|    entropy_loss                   | 38.2        |
|    explained_variance             | 0.344       |
|    learning_rate                  | 1e-05       |
|    loss                           | 0.72        |
|    n_updates                      | 270         |
|    policy_gradient_loss           | -0.00252    |
|    std                            | 0.0525      |
|    std_max                        | 0.0528      |
|    std_min                        | 0.0522      |
|    value_loss                     | 0.377       |
---------------------------------------------------
----------------------------------------------------
| rollout/                          |              |
|    action_saturation_fraction     | 0            |
|    ep_len_mean                    | 958          |
|    ep_rew_mean                    | 652          |
|    episodes_noforce               | 88           |
|    force_direction_mean           | -1           |
|    force_onset_mean               | 1.4          |
|    force_requested_impulse_mean   | 0            |
|    is_fall_mean                   | 0.102        |
|    is_timeout_mean                | 0.898        |
|    recovery_noforce               | 0.898        |
|    timeout_without_onset_fraction | 0            |
|    timeouts                       | 79           |
| time/                             |              |
|    fps                            | 4423         |
|    iterations                     | 29           |
|    time_elapsed                   | 859          |
|    total_timesteps                | 3801088      |
| train/                            |              |
|    action_std_00                  | 0.0528       |
|    action_std_01                  | 0.0525       |
|    action_std_02                  | 0.0526       |
|    action_std_03                  | 0.0529       |
|    action_std_04                  | 0.0526       |
|    action_std_05                  | 0.0525       |
|    action_std_06                  | 0.0526       |
|    action_std_07                  | 0.0524       |
|    action_std_08                  | 0.0529       |
|    action_std_09                  | 0.0526       |
|    action_std_10                  | 0.0524       |
|    action_std_11                  | 0.0523       |
|    action_std_12                  | 0.0529       |
|    action_std_13                  | 0.0525       |
|    action_std_14                  | 0.0525       |
|    action_std_15                  | 0.0525       |
|    action_std_16                  | 0.0526       |
|    action_std_17                  | 0.0523       |
|    action_std_18                  | 0.0527       |
|    action_std_19                  | 0.0524       |
|    action_std_20                  | 0.0525       |
|    action_std_21                  | 0.0523       |
|    action_std_22                  | 0.0525       |
|    action_std_23                  | 0.0527       |
|    action_std_24                  | 0.0524       |
|    approx_kl                      | 0.0021930204 |
|    clip_fraction                  | 0.109        |
|    clip_range                     | 0.1          |
|    clip_range_vf                  | 0.2          |
|    entropy_loss                   | 38.2         |
|    explained_variance             | 0.24         |
|    learning_rate                  | 1e-05        |
|    loss                           | 0.701        |
|    n_updates                      | 280          |
|    policy_gradient_loss           | -0.00222     |
|    std                            | 0.0526       |
|    std_max                        | 0.0529       |
|    std_min                        | 0.0523       |
|    value_loss                     | 0.326        |
----------------------------------------------------
----------------------------------------------------
| rollout/                          |              |
|    action_saturation_fraction     | 0            |
|    ep_len_mean                    | 955          |
|    ep_rew_mean                    | 647          |
|    episodes_noforce               | 178          |
|    force_direction_mean           | -1           |
|    force_onset_mean               | 1.38         |
|    force_requested_impulse_mean   | 0            |
|    is_fall_mean                   | 0.0843       |
|    is_timeout_mean                | 0.916        |
|    recovery_noforce               | 0.916        |
|    timeout_without_onset_fraction | 0            |
|    timeouts                       | 163          |
| time/                             |              |
|    fps                            | 4417         |
|    iterations                     | 30           |
|    time_elapsed                   | 890          |
|    total_timesteps                | 3932160      |
| train/                            |              |
|    action_std_00                  | 0.0529       |
|    action_std_01                  | 0.0525       |
|    action_std_02                  | 0.0527       |
|    action_std_03                  | 0.053        |
|    action_std_04                  | 0.0526       |
|    action_std_05                  | 0.0526       |
|    action_std_06                  | 0.0528       |
|    action_std_07                  | 0.0526       |
|    action_std_08                  | 0.0529       |
|    action_std_09                  | 0.0527       |
|    action_std_10                  | 0.0525       |
|    action_std_11                  | 0.0524       |
|    action_std_12                  | 0.053        |
|    action_std_13                  | 0.0525       |
|    action_std_14                  | 0.0526       |
|    action_std_15                  | 0.0526       |
|    action_std_16                  | 0.0527       |
|    action_std_17                  | 0.0524       |
|    action_std_18                  | 0.0528       |
|    action_std_19                  | 0.0525       |
|    action_std_20                  | 0.0526       |
|    action_std_21                  | 0.0524       |
|    action_std_22                  | 0.0526       |
|    action_std_23                  | 0.0528       |
|    action_std_24                  | 0.0525       |
|    approx_kl                      | 0.0021948728 |
|    clip_fraction                  | 0.11         |
|    clip_range                     | 0.1          |
|    clip_range_vf                  | 0.2          |
|    entropy_loss                   | 38.1         |
|    explained_variance             | 0.414        |
|    learning_rate                  | 1e-05        |
|    loss                           | 0.682        |
|    n_updates                      | 290          |
|    policy_gradient_loss           | -0.00241     |
|    std                            | 0.0527       |
|    std_max                        | 0.053        |
|    std_min                        | 0.0524       |
|    value_loss                     | 0.304        |
----------------------------------------------------
----------------------------------------------------
| rollout/                          |              |
|    action_saturation_fraction     | 0            |
|    ep_len_mean                    | 966          |
|    ep_rew_mean                    | 656          |
|    episodes_noforce               | 94           |
|    force_direction_mean           | -1           |
|    force_onset_mean               | 1.38         |
|    force_requested_impulse_mean   | 0            |
|    is_fall_mean                   | 0.0957       |
|    is_timeout_mean                | 0.904        |
|    recovery_noforce               | 0.904        |
|    timeout_without_onset_fraction | 0            |
|    timeouts                       | 85           |
| time/                             |              |
|    fps                            | 4413         |
|    iterations                     | 31           |
|    time_elapsed                   | 920          |
|    total_timesteps                | 4063232      |
| train/                            |              |
|    action_std_00                  | 0.053        |
|    action_std_01                  | 0.0527       |
|    action_std_02                  | 0.0528       |
|    action_std_03                  | 0.0532       |
|    action_std_04                  | 0.0527       |
|    action_std_05                  | 0.0527       |
|    action_std_06                  | 0.0529       |
|    action_std_07                  | 0.0525       |
|    action_std_08                  | 0.0531       |
|    action_std_09                  | 0.0528       |
|    action_std_10                  | 0.0526       |
|    action_std_11                  | 0.0525       |
|    action_std_12                  | 0.0531       |
|    action_std_13                  | 0.0527       |
|    action_std_14                  | 0.0527       |
|    action_std_15                  | 0.0526       |
|    action_std_16                  | 0.0528       |
|    action_std_17                  | 0.0525       |
|    action_std_18                  | 0.0528       |
|    action_std_19                  | 0.0526       |
|    action_std_20                  | 0.0527       |
|    action_std_21                  | 0.0525       |
|    action_std_22                  | 0.0527       |
|    action_std_23                  | 0.0529       |
|    action_std_24                  | 0.0526       |
|    approx_kl                      | 0.0022081789 |
|    clip_fraction                  | 0.112        |
|    clip_range                     | 0.1          |
|    clip_range_vf                  | 0.2          |
|    entropy_loss                   | 38.1         |
|    explained_variance             | 0.515        |
|    learning_rate                  | 1e-05        |
|    loss                           | 0.669        |
|    n_updates                      | 300          |
|    policy_gradient_loss           | -0.00272     |
|    std                            | 0.0527       |
|    std_max                        | 0.0532       |
|    std_min                        | 0.0525       |
|    value_loss                     | 0.295        |
----------------------------------------------------
----------------------------------------------------
| rollout/                          |              |
|    action_saturation_fraction     | 0            |
|    ep_len_mean                    | 971          |
|    ep_rew_mean                    | 662          |
|    episodes_noforce               | 170          |
|    force_direction_mean           | -1           |
|    force_onset_mean               | 1.37         |
|    force_requested_impulse_mean   | 0            |
|    is_fall_mean                   | 0.0471       |
